asset_id,asset_type,asset_name,state,district,city_or_village,latitude,longitude,crs,road_class,road_width_m,building_type,building_area_m2,building_height_m,floors,bridge_length_m,railway_flag,school_flag,hospital_flag,government_flag,criticality_level,population_exposed,river_distance_m,floodplain_flag,asset_geometry_wkt,data_source,data_status
IN-ASSET-0425,School,School Asset 0425,Uttar Pradesh,Varanasi,Varanasi,25.313759,82.986117,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2146,5887.6,0,POINT (82.986117 25.313759),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0426,Hospital,Hospital Asset 0426,Bihar,Patna,Patna,25.57043,85.152324,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,715,2628.4,0,POINT (85.152324 25.570430),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0427,Government Facility,Government Facility Asset 0427,West Bengal,Kolkata,Kolkata,22.558285,88.367361,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,27,883.3,1,POINT (88.367361 22.558285),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0428,Road,Road Asset 0428,Assam,Guwahati,Guwahati,26.123974,91.701887,EPSG:4326,Local Road,19.1,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,492,1278.4,1,POINT (91.701887 26.123974),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0429,Building,Building Asset 0429,Odisha,Bhubaneswar,Bhubaneswar,20.285732,85.851068,EPSG:4326,Other District Road,0.0,Institutional,2485.1,3.9,1,0.0,0,0,0,0,Low,318,3473.1,0,POINT (85.851068 20.285732),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0430,Bridge,Bridge Asset 0430,Jharkhand,Ranchi,Ranchi,23.372751,85.314435,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,101.1,0,0,0,0,Very High,769,7854.8,0,POINT (85.314435 23.372751),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0431,Railway,Railway Asset 0431,Madhya Pradesh,Bhopal,Bhopal,23.240761,77.440648,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,653,2811.8,0,POINT (77.440648 23.240761),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0432,School,School Asset 0432,Madhya Pradesh,Indore,Indore,22.707244,75.887357,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,295,3288.5,0,POINT (75.887357 22.707244),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0433,Hospital,Hospital Asset 0433,Chhattisgarh,Raipur,Raipur,21.270408,81.63207,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1235,2216.1,0,POINT (81.632070 21.270408),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0434,Government Facility,Government Facility Asset 0434,Telangana,Hyderabad,Hyderabad,17.351121,78.469607,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,513,925.2,1,POINT (78.469607 17.351121),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0435,Road,Road Asset 0435,Karnataka,Bengaluru,Bengaluru,13.004657,77.593812,EPSG:4326,Major District Road,19.9,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,618,2187.9,0,POINT (77.593812 13.004657),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0436,Building,Building Asset 0436,Karnataka,Mysuru,Mysuru,12.28248,76.636554,EPSG:4326,Major District Road,0.0,Residential,416.3,24.4,8,0.0,0,0,0,0,Low,585,5214.0,0,POINT (76.636554 12.282480),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0437,Bridge,Bridge Asset 0437,Tamil Nadu,Chennai,Chennai,13.056287,80.263515,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,64.3,0,0,0,0,Very High,747,773.4,1,POINT (80.263515 13.056287),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0438,Railway,Railway Asset 0438,Tamil Nadu,Coimbatore,Coimbatore,11.042331,76.927297,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,378,1405.8,1,POINT (76.927297 11.042331),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0439,School,School Asset 0439,Kerala,Kochi,Kochi,9.933276,76.259978,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2174,1099.1,1,POINT (76.259978 9.933276),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0440,Hospital,Hospital Asset 0440,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.541044,76.91913,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1056,5933.8,0,POINT (76.919130 8.541044),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0441,Government Facility,Government Facility Asset 0441,Andhra Pradesh,Vijayawada,Vijayawada,16.500454,80.682707,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,502,3748.9,0,POINT (80.682707 16.500454),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0442,Road,Road Asset 0442,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.669738,83.215031,EPSG:4326,State Highway,4.6,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,293,4297.0,0,POINT (83.215031 17.669738),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0443,Building,Building Asset 0443,Madhya Pradesh,Bhopal,Bhopal,23.255515,77.410884,EPSG:4326,Other District Road,0.0,Residential,225.6,38.3,13,0.0,0,0,0,0,Low,763,1947.8,0,POINT (77.410884 23.255515),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0444,Bridge,Bridge Asset 0444,Jammu and Kashmir,Srinagar,Srinagar,34.076708,74.811436,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,572.0,0,0,0,0,Very High,633,7314.7,0,POINT (74.811436 34.076708),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0445,Railway,Railway Asset 0445,Himachal Pradesh,Shimla,Shimla,31.088285,77.175295,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,396,7221.5,0,POINT (77.175295 31.088285),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0446,School,School Asset 0446,Uttarakhand,Dehradun,Dehradun,30.308068,78.037435,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,743,7585.3,0,POINT (78.037435 30.308068),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0447,Hospital,Hospital Asset 0447,Bihar,Gaya,Gaya,24.763853,85.033633,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,876,821.2,1,POINT (85.033633 24.763853),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0448,Government Facility,Government Facility Asset 0448,Uttar Pradesh,Agra,Agra,27.163417,78.032851,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,390,3121.4,0,POINT (78.032851 27.163417),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0449,Road,Road Asset 0449,Delhi,Delhi,Delhi,28.617693,77.186456,EPSG:4326,State Highway,16.3,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,14,6599.9,0,POINT (77.186456 28.617693),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0450,Building,Building Asset 0450,Maharashtra,Mumbai,Mumbai,19.060636,72.870315,EPSG:4326,Local Road,0.0,Residential,2639.4,24.2,8,0.0,0,0,0,0,Low,1386,4819.2,0,POINT (72.870315 19.060636),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0451,Bridge,Bridge Asset 0451,Maharashtra,Pune,Pune,18.52998,73.857871,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,582.4,0,0,0,0,Very High,342,4830.0,0,POINT (73.857871 18.529980),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0452,Railway,Railway Asset 0452,Maharashtra,Nagpur,Nagpur,21.117023,79.072544,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,140,4328.1,0,POINT (79.072544 21.117023),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0453,School,School Asset 0453,Gujarat,Ahmedabad,Ahmedabad,23.004795,72.586636,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,58,5897.5,0,POINT (72.586636 23.004795),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0454,Hospital,Hospital Asset 0454,Gujarat,Surat,Surat,21.14674,72.818982,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,776,3018.6,0,POINT (72.818982 21.146740),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0455,Government Facility,Government Facility Asset 0455,Rajasthan,Jaipur,Jaipur,26.904055,75.798504,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,693,3356.3,0,POINT (75.798504 26.904055),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0456,Road,Road Asset 0456,Uttar Pradesh,Lucknow,Lucknow,26.874176,80.975574,EPSG:4326,Major District Road,14.9,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,132,6601.5,0,POINT (80.975574 26.874176),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0457,Building,Building Asset 0457,Uttar Pradesh,Varanasi,Varanasi,25.338707,82.994027,EPSG:4326,State Highway,0.0,Institutional,2881.4,8.4,3,0.0,0,0,0,0,Low,1274,5205.8,0,POINT (82.994027 25.338707),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0458,Bridge,Bridge Asset 0458,Bihar,Patna,Patna,25.602884,85.128349,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,412.2,0,0,0,0,Very High,98,369.8,1,POINT (85.128349 25.602884),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0459,Railway,Railway Asset 0459,West Bengal,Kolkata,Kolkata,22.57055,88.379239,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,45,241.8,1,POINT (88.379239 22.570550),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0460,School,School Asset 0460,Assam,Guwahati,Guwahati,26.11599,91.710937,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1745,5004.6,0,POINT (91.710937 26.115990),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0461,Hospital,Hospital Asset 0461,Odisha,Bhubaneswar,Bhubaneswar,20.288681,85.85884,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1515,7938.4,0,POINT (85.858840 20.288681),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0462,Government Facility,Government Facility Asset 0462,Jharkhand,Ranchi,Ranchi,23.325659,85.326778,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,64,3549.9,0,POINT (85.326778 23.325659),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0463,Road,Road Asset 0463,Madhya Pradesh,Bhopal,Bhopal,23.232302,77.395687,EPSG:4326,National Highway,3.4,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,88,7735.1,0,POINT (77.395687 23.232302),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0464,Building,Building Asset 0464,Madhya Pradesh,Indore,Indore,22.732592,75.865283,EPSG:4326,Major District Road,0.0,Residential,195.1,44.9,15,0.0,0,0,0,0,Low,163,7777.8,0,POINT (75.865283 22.732592),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0465,Bridge,Bridge Asset 0465,Chhattisgarh,Raipur,Raipur,21.233521,81.622523,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,161.5,0,0,0,0,Very High,318,2380.1,0,POINT (81.622523 21.233521),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0466,Railway,Railway Asset 0466,Telangana,Hyderabad,Hyderabad,17.363617,78.506769,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,424,4319.3,0,POINT (78.506769 17.363617),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0467,School,School Asset 0467,Karnataka,Bengaluru,Bengaluru,12.979586,77.575306,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,238,7051.6,0,POINT (77.575306 12.979586),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0468,Hospital,Hospital Asset 0468,Karnataka,Mysuru,Mysuru,12.30372,76.670226,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1522,6903.5,0,POINT (76.670226 12.303720),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0469,Government Facility,Government Facility Asset 0469,Tamil Nadu,Chennai,Chennai,13.101805,80.296766,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,366,725.4,1,POINT (80.296766 13.101805),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0470,Road,Road Asset 0470,Tamil Nadu,Coimbatore,Coimbatore,11.003732,76.978058,EPSG:4326,National Highway,13.8,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,624,7386.2,0,POINT (76.978058 11.003732),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0471,Building,Building Asset 0471,Kerala,Kochi,Kochi,9.919567,76.273229,EPSG:4326,Local Road,0.0,Institutional,2710.4,20.4,7,0.0,0,0,0,0,Low,468,5297.4,0,POINT (76.273229 9.919567),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0472,Bridge,Bridge Asset 0472,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.550908,76.933532,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,76.0,0,0,0,0,Very High,582,595.8,1,POINT (76.933532 8.550908),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0473,Railway,Railway Asset 0473,Andhra Pradesh,Vijayawada,Vijayawada,16.515502,80.616246,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,519,870.1,1,POINT (80.616246 16.515502),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0474,School,School Asset 0474,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.694407,83.233969,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2234,4302.0,0,POINT (83.233969 17.694407),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0475,Hospital,Hospital Asset 0475,Madhya Pradesh,Bhopal,Bhopal,23.265371,77.3853,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1874,4349.8,0,POINT (77.385300 23.265371),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0476,Government Facility,Government Facility Asset 0476,Jammu and Kashmir,Srinagar,Srinagar,34.10799,74.780639,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,75,5460.7,0,POINT (74.780639 34.107990),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0477,Road,Road Asset 0477,Himachal Pradesh,Shimla,Shimla,31.08471,77.198127,EPSG:4326,Other District Road,17.9,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,318,506.7,1,POINT (77.198127 31.084710),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0478,Building,Building Asset 0478,Uttarakhand,Dehradun,Dehradun,30.35092,78.025046,EPSG:4326,Major District Road,0.0,Industrial,1685.9,3.2,1,0.0,0,0,0,0,Low,1521,5177.7,0,POINT (78.025046 30.350920),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0479,Bridge,Bridge Asset 0479,Bihar,Gaya,Gaya,24.824698,85.023543,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,44.6,0,0,0,0,Very High,275,7159.9,0,POINT (85.023543 24.824698),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0480,Railway,Railway Asset 0480,Uttar Pradesh,Agra,Agra,27.147118,78.027853,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,214,6094.9,0,POINT (78.027853 27.147118),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0481,School,School Asset 0481,Delhi,Delhi,Delhi,28.63802,77.205482,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1717,6865.7,0,POINT (77.205482 28.638020),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0482,Hospital,Hospital Asset 0482,Maharashtra,Mumbai,Mumbai,19.068445,72.908648,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,116,2193.5,0,POINT (72.908648 19.068445),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0483,Government Facility,Government Facility Asset 0483,Maharashtra,Pune,Pune,18.516559,73.829482,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,765,5861.2,0,POINT (73.829482 18.516559),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0484,Road,Road Asset 0484,Maharashtra,Nagpur,Nagpur,21.161485,79.1018,EPSG:4326,National Highway,8.2,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,355,3400.5,0,POINT (79.101800 21.161485),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0485,Building,Building Asset 0485,Gujarat,Ahmedabad,Ahmedabad,23.00504,72.580172,EPSG:4326,State Highway,0.0,Residential,869.5,40.7,14,0.0,0,0,0,0,Low,1308,196.8,1,POINT (72.580172 23.005040),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0486,Bridge,Bridge Asset 0486,Gujarat,Surat,Surat,21.187532,72.818119,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,136.3,0,0,0,0,Very High,88,2339.1,0,POINT (72.818119 21.187532),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0487,Railway,Railway Asset 0487,Rajasthan,Jaipur,Jaipur,26.892901,75.787046,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,723,4491.8,0,POINT (75.787046 26.892901),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0488,School,School Asset 0488,Uttar Pradesh,Lucknow,Lucknow,26.837221,80.927073,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,685,2169.9,0,POINT (80.927073 26.837221),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0489,Hospital,Hospital Asset 0489,Uttar Pradesh,Varanasi,Varanasi,25.309248,82.953106,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,504,985.7,1,POINT (82.953106 25.309248),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0490,Government Facility,Government Facility Asset 0490,Bihar,Patna,Patna,25.592337,85.151453,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,46,5090.4,0,POINT (85.151453 25.592337),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0491,Road,Road Asset 0491,West Bengal,Kolkata,Kolkata,22.572237,88.340368,EPSG:4326,Local Road,14.9,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,748,6029.8,0,POINT (88.340368 22.572237),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0492,Building,Building Asset 0492,Assam,Guwahati,Guwahati,26.150296,91.744367,EPSG:4326,Other District Road,0.0,Commercial,829.0,24.2,8,0.0,0,0,0,0,Low,786,740.3,1,POINT (91.744367 26.150296),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0493,Bridge,Bridge Asset 0493,Odisha,Bhubaneswar,Bhubaneswar,20.330185,85.802854,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,496.9,0,0,0,0,Very High,250,5235.7,0,POINT (85.802854 20.330185),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0494,Railway,Railway Asset 0494,Jharkhand,Ranchi,Ranchi,23.342038,85.330542,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,786,2063.9,0,POINT (85.330542 23.342038),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0495,School,School Asset 0495,Madhya Pradesh,Bhopal,Bhopal,23.260623,77.399796,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1827,20.5,1,POINT (77.399796 23.260623),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0496,Hospital,Hospital Asset 0496,Madhya Pradesh,Indore,Indore,22.739712,75.838027,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1952,1164.8,1,POINT (75.838027 22.739712),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0497,Government Facility,Government Facility Asset 0497,Chhattisgarh,Raipur,Raipur,21.225391,81.598028,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,135,6917.7,0,POINT (81.598028 21.225391),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0498,Road,Road Asset 0498,Telangana,Hyderabad,Hyderabad,17.398174,78.50398,EPSG:4326,State Highway,18.9,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,512,5302.5,0,POINT (78.503980 17.398174),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0499,Building,Building Asset 0499,Karnataka,Bengaluru,Bengaluru,12.999238,77.563924,EPSG:4326,State Highway,0.0,Industrial,1122.0,18.8,6,0.0,0,0,0,0,Low,989,3300.1,0,POINT (77.563924 12.999238),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0500,Bridge,Bridge Asset 0500,Karnataka,Mysuru,Mysuru,12.286603,76.6527,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,712.0,0,0,0,0,Very High,356,1967.2,0,POINT (76.652700 12.286603),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0501,Railway,Railway Asset 0501,Tamil Nadu,Chennai,Chennai,13.103326,80.295057,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,366,6275.5,0,POINT (80.295057 13.103326),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0502,School,School Asset 0502,Tamil Nadu,Coimbatore,Coimbatore,11.006722,76.985109,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1503,4741.0,0,POINT (76.985109 11.006722),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0503,Hospital,Hospital Asset 0503,Kerala,Kochi,Kochi,9.9567,76.249327,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,187,432.5,1,POINT (76.249327 9.956700),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0504,Government Facility,Government Facility Asset 0504,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.508265,76.960856,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,383,2556.5,0,POINT (76.960856 8.508265),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0505,Road,Road Asset 0505,Andhra Pradesh,Vijayawada,Vijayawada,16.474761,80.624616,EPSG:4326,Other District Road,5.5,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,505,1541.7,1,POINT (80.624616 16.474761),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0506,Building,Building Asset 0506,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.658746,83.246615,EPSG:4326,National Highway,0.0,Residential,1135.2,35.0,12,0.0,0,0,0,0,Low,1888,6399.9,0,POINT (83.246615 17.658746),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0507,Bridge,Bridge Asset 0507,Madhya Pradesh,Bhopal,Bhopal,23.232599,77.444972,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,50.9,0,0,0,0,Very High,560,6081.5,0,POINT (77.444972 23.232599),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0508,Railway,Railway Asset 0508,Jammu and Kashmir,Srinagar,Srinagar,34.050278,74.801071,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,123,6586.0,0,POINT (74.801071 34.050278),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0509,School,School Asset 0509,Himachal Pradesh,Shimla,Shimla,31.138546,77.154179,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2225,1892.7,0,POINT (77.154179 31.138546),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
