dam_id,dam_name,state,river_basin,river_name,nearest_city_or_district,latitude,longitude,crs,year_of_completion,seismic_zone,dam_type,dam_height_m,dam_length_m,dam_volume_content_m3,gross_storage_capacity_m3,reservoir_area_m2,effective_storage_capacity_m3,purpose,designed_spillway_capacity_m3s,dam_status,dam_geometry_wkt,data_status
IND_DAM_0254,Idukki - Prototype Record 254,Kerala,West Coast,Periyar,Kerala,9.863338,77.0084853,EPSG:4326,1925,V,Concrete/Arch,182.03,434.4,4857053.41,649881444.1,51588624.32,547080775.64,Multipurpose,2003.69,Operational,POINT (77.0084853 9.8633380),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0255,Mullaperiyar - Prototype Record 255,Kerala,West Coast,Periyar,Kerala,9.6467239,77.1449638,EPSG:4326,2014,IV,Masonry,54.56,721.92,3765207.5,57068371.33,25629901.91,39805777.47,Multipurpose,1642.45,Operational,POINT (77.1449638 9.6467239),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0256,Indira Sagar - Prototype Record 256,Madhya Pradesh,Narmada,Narmada,Madhya Pradesh,22.3482664,76.3926512,EPSG:4326,1974,II,Concrete/Earthfill,51.97,115.85,426710.5,120534887.7,13647777.47,105777314.39,Irrigation;Hydropower,1557.01,Under Construction,POINT (76.3926512 22.3482664),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0257,Bargi - Prototype Record 257,Madhya Pradesh,Narmada,Narmada,Madhya Pradesh,22.8061579,79.8025437,EPSG:4326,1964,V,Concrete,38.92,2159.59,14108018.36,92292775.12,7985754.89,64769542.59,Hydropower,2876.6,Under Construction,POINT (79.8025437 22.8061579),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0258,Koyna - Prototype Record 258,Maharashtra,Other,Koyna,Maharashtra,17.4726723,73.704188,EPSG:4326,1999,IV,Concrete/Gravity,63.17,433.83,1373891.53,402679836.46,86519355.94,316173323.96,Flood Control,5647.49,Under Construction,POINT (73.7041880 17.4726723),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0259,Jayakwadi - Prototype Record 259,Maharashtra,Godavari,Godavari,Maharashtra,19.5314902,75.3929571,EPSG:4326,1922,III,Earthfill,59.33,761.97,7681100.82,266491860.33,114845738.5,253003985.86,Irrigation;Hydropower,3243.61,Operational,POINT (75.3929571 19.5314902),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0260,Khuga - Prototype Record 260,Manipur,Barak,Khuga,Manipur,24.5972316,93.5749219,EPSG:4326,2019,IV,Earthfill,26.59,916.56,3348899.18,156146225.18,39631177.22,136647111.17,Irrigation;Hydropower,812.17,Operational,POINT (93.5749219 24.5972316),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0261,Umiam - Prototype Record 261,Meghalaya,Brahmaputra,Umiam,Meghalaya,25.7055307,91.7553812,EPSG:4326,1992,II,Concrete,34.57,1098.82,4988748.48,168600796.68,25505735.83,124097060.94,Hydropower,1917.87,Operational,POINT (91.7553812 25.7055307),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0262,Tuirial - Prototype Record 262,Mizoram,Barak,Tuirial,Mizoram,23.6584178,92.6613781,EPSG:4326,1977,IV,Earthfill,57.13,1905.22,4977199.96,189672740.93,27856207.26,137302580.33,Drinking Water,2949.1,Operational,POINT (92.6613781 23.6584178),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0263,Doyang - Prototype Record 263,Nagaland,Brahmaputra,Doyang,Nagaland,26.1139872,94.4625291,EPSG:4326,1920,IV,Earthfill,55.97,438.79,1290071.73,93513648.81,37085952.27,74464176.2,Hydropower,2357.82,Operational,POINT (94.4625291 26.1139872),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0264,Hirakud - Prototype Record 264,Odisha,Mahanadi,Mahanadi,Odisha,21.4327908,83.8692762,EPSG:4326,1997,V,Masonry/Earthfill,33.69,156.89,581760.03,161838182.63,64239611.47,148370926.48,Drinking Water,653.72,Operational,POINT (83.8692762 21.4327908),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0265,Ranjit Sagar - Prototype Record 265,Punjab,Indus,Ravi,Punjab,32.4910421,75.7060099,EPSG:4326,1937,V,Concrete/Gravity,48.7,839.08,5395338.9,263673994.09,48727003.67,242947005.22,Flood Control,2195.21,Operational,POINT (75.7060099 32.4910421),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0266,Bisalpur - Prototype Record 266,Rajasthan,Ganga,Banas,Rajasthan,25.5296507,75.4505772,EPSG:4326,1960,III,Masonry,51.16,1220.63,3161862.15,113103526.28,25997606.06,101707544.3,Flood Control,1754.15,Operational,POINT (75.4505772 25.5296507),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0267,Rana Pratap Sagar - Prototype Record 267,Rajasthan,Ganga,Chambal,Rajasthan,23.9586893,75.6768778,EPSG:4326,1924,IV,Concrete,70.48,631.01,6735340.86,565812524.02,56448723.11,498777174.27,Hydropower,4635.21,Operational,POINT (75.6768778 23.9586893),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0268,Teesta V - Prototype Record 268,Sikkim,Ganga,Teesta,Sikkim,27.1820159,88.7196607,EPSG:4326,1992,IV,Concrete,50.69,1034.04,7878431.88,350932329.84,23772633.18,319158433.48,Drinking Water,1442.65,Under Construction,POINT (88.7196607 27.1820159),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0269,Mettur - Prototype Record 269,Tamil Nadu,Cauvery,Cauvery,Tamil Nadu,11.832479,77.8712331,EPSG:4326,1948,IV,Masonry/Concrete,55.34,1274.39,3512155.16,300494997.5,68623150.69,229549120.92,Irrigation;Hydropower,3497.51,Operational,POINT (77.8712331 11.8324790),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0270,Bhavanisagar - Prototype Record 270,Tamil Nadu,Other,Bhavani,Tamil Nadu,11.4690322,77.174539,EPSG:4326,1987,V,Earthfill/Concrete,67.49,1197.99,9731175.11,932272243.68,244317423.21,728240003.06,Multipurpose,6764.55,Operational,POINT (77.1745390 11.4690322),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0271,Sathanur - Prototype Record 271,Tamil Nadu,East Coast,Thenpennai,Tamil Nadu,11.9698153,78.8581018,EPSG:4326,1931,IV,Concrete,63.64,490.48,4565285.45,25139281.34,2322723.56,17744564.38,Flood Control,256.38,Under Construction,POINT (78.8581018 11.9698153),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0272,Srisailam Left Bank - Prototype Record 272,Telangana,Krishna,Krishna,Telangana,15.988532,78.8687728,EPSG:4326,2005,II,Concrete,72.27,829.26,8700125.99,62108412.8,6525774.33,42706855.77,Multipurpose,662.3,Under Construction,POINT (78.8687728 15.9885320),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0273,Singur - Prototype Record 273,Telangana,Godavari,Manjira,Telangana,17.6687604,78.0376281,EPSG:4326,1984,III,Earthfill,15.97,523.88,1031748.73,42542298.28,4394163.52,40000103.38,Hydropower,1622.59,Under Construction,POINT (78.0376281 17.6687604),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0274,Dumbur - Prototype Record 274,Tripura,Ganga,Gomati,Tripura,23.7387645,91.7019656,EPSG:4326,1975,IV,Earthfill,27.53,308.5,1045197.95,258582518.72,20434136.67,170607465.79,Hydropower,2356.23,Under Construction,POINT (91.7019656 23.7387645),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0275,Rihand - Prototype Record 275,Uttar Pradesh,Ganga,Rihand,Uttar Pradesh,24.1514227,82.8742532,EPSG:4326,2010,III,Concrete/Earthfill,61.91,732.2,3611338.91,165727674.15,18215553.22,135177929.26,Multipurpose,2208.09,Operational,POINT (82.8742532 24.1514227),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0276,Tehri - Prototype Record 276,Uttarakhand,Ganga,Bhagirathi,Uttarakhand,30.3775629,78.5072487,EPSG:4326,1949,V,Earthfill/Rockfill,114.31,972.66,16140675.51,1046460034.46,79464871.54,710824872.32,Irrigation,2682.9,Operational,POINT (78.5072487 30.3775629),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0277,Ramganga - Prototype Record 277,Uttarakhand,Ganga,Ramganga,Uttarakhand,29.5251459,78.7089811,EPSG:4326,1959,II,Concrete,49.41,846.24,6104939.11,114988980.17,11955587.19,79765165.46,Drinking Water,2084.21,Operational,POINT (78.7089811 29.5251459),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0278,Farakka - Prototype Record 278,West Bengal,Ganga,Ganga,West Bengal,24.7292352,87.9688559,EPSG:4326,1913,II,Barrages,27.71,614.03,1543656.06,45264462.11,5220926.75,29968924.73,Hydropower,870.87,Operational,POINT (87.9688559 24.7292352),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0279,Kangsabati - Prototype Record 279,West Bengal,Ganga,Kangsabati,West Bengal,23.0795089,87.2446986,EPSG:4326,1937,II,Earthfill,18.65,682.55,616872.68,844730442.6,162889131.84,732706270.84,Irrigation;Hydropower,4060.62,Operational,POINT (87.2446986 23.0795089),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0280,Salal - Prototype Record 280,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.0888336,74.8970786,EPSG:4326,1900,IV,Concrete,47.94,1076.11,3134084.51,66739888.92,8574858.2,63317637.34,Multipurpose,1751.79,Operational,POINT (74.8970786 33.0888336),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0281,Baglihar - Prototype Record 281,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.276101,75.3407803,EPSG:4326,1969,V,Concrete,71.39,333.96,3406724.66,873959973.83,140268129.72,661327714.17,Flood Control,1841.72,Operational,POINT (75.3407803 33.2761010),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0282,Nimoo Bazgo - Prototype Record 282,Ladakh,Indus,Indus,Ladakh,34.2378272,77.5415654,EPSG:4326,1941,V,Concrete,36.29,599.1,3726554.21,202087075.55,16148128.11,142931794.35,Irrigation,2822.44,Operational,POINT (77.5415654 34.2378272),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0283,Polavaram - Prototype Record 283,Andhra Pradesh,Godavari,Godavari,Andhra Pradesh,17.3810452,81.6350621,EPSG:4326,1910,IV,Concrete/Gravity,85.09,281.23,1250083.23,133354490.82,22020279.02,126446888.09,Hydropower,2635.78,Operational,POINT (81.6350621 17.3810452),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0284,Srisailam - Prototype Record 284,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.0708186,78.8918842,EPSG:4326,2003,IV,Masonry/Concrete,55.71,405.43,1643971.16,24243771.95,4909688.91,19518603.73,Drinking Water,615.7,Operational,POINT (78.8918842 16.0708186),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0285,Nagarjuna Sagar - Prototype Record 285,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.4968378,79.2766703,EPSG:4326,1983,IV,Masonry,35.89,956.5,3540110.11,250387354.36,20473539.36,185296049.24,Flood Control,4629.37,Operational,POINT (79.2766703 16.4968378),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0286,Ranganadi - Prototype Record 286,Arunachal Pradesh,Brahmaputra,Ranganadi,Arunachal Pradesh,27.6795072,94.2439119,EPSG:4326,1946,II,Concrete,36.07,189.75,776077.74,133029408.02,14237530.68,95627161.93,Drinking Water,1145.26,Operational,POINT (94.2439119 27.6795072),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0287,Karbi Langpi - Prototype Record 287,Assam,Brahmaputra,Borpani,Assam,25.7977729,92.5991667,EPSG:4326,2002,IV,Concrete,44.1,401.29,2772208.55,728495404.6,55399451.41,551085761.67,Irrigation;Hydropower,3543.24,Under Construction,POINT (92.5991667 25.7977729),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0288,Kohira - Prototype Record 288,Bihar,Ganga,Kohira,Bihar,24.9291151,83.3992649,EPSG:4326,1912,III,Earthfill,12.41,408.2,396505.55,114017232.45,11187022.67,91428670.6,Irrigation;Hydropower,547.03,Operational,POINT (83.3992649 24.9291151),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0289,Gangrel - Prototype Record 289,Chhattisgarh,Mahanadi,Mahanadi,Chhattisgarh,20.0200017,81.2174996,EPSG:4326,1938,V,Masonry,68.55,813.98,8896664.47,87991673.99,7845948.77,76438697.76,Drinking Water,1596.33,Under Construction,POINT (81.2174996 20.0200017),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0290,Salaulim - Prototype Record 290,Goa,West Coast,Salaulim,Goa,15.144425,74.0045596,EPSG:4326,1957,III,Earthfill,15.93,1211.69,2110260.67,68035690.23,7040677.49,59776516.27,Drinking Water,1366.87,Operational,POINT (74.0045596 15.1444250),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0291,Sardar Sarovar - Prototype Record 291,Gujarat,Narmada,Narmada,Gujarat,21.7807417,73.8238961,EPSG:4326,1939,II,Concrete/Gravity,46.0,979.52,5505652.34,191468642.0,39462923.74,150866880.57,Irrigation;Hydropower,1263.76,Operational,POINT (73.8238961 21.7807417),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0292,Ukai - Prototype Record 292,Gujarat,Tapi,Tapi,Gujarat,21.1827637,73.6236458,EPSG:4326,1984,IV,Earthfill/Concrete,39.77,546.9,3044940.5,85119618.89,6545246.02,70796846.02,Multipurpose,1010.06,Operational,POINT (73.6236458 21.1827637),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0293,Kaushalya - Prototype Record 293,Haryana,Indus,Kaushalya,Haryana,30.7745064,76.8588701,EPSG:4326,1988,V,Earthfill,58.9,1505.19,14874694.71,293574526.71,26450816.77,247052612.72,Irrigation,1826.91,Operational,POINT (76.8588701 30.7745064),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0294,Bhakra - Prototype Record 294,Himachal Pradesh,Indus,Sutlej,Himachal Pradesh,31.5480001,76.3270812,EPSG:4326,1902,III,Concrete/Gravity,77.87,1182.25,5634502.68,147820432.88,15711247.7,129249280.26,Irrigation,1257.57,Operational,POINT (76.3270812 31.5480001),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0295,Pong - Prototype Record 295,Himachal Pradesh,Indus,Beas,Himachal Pradesh,31.8049809,76.876458,EPSG:4326,2024,V,Earthfill,54.97,973.86,8189070.07,281442947.03,29431767.32,218444540.81,Irrigation,4266.92,Operational,POINT (76.8764580 31.8049809),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0296,Maithon - Prototype Record 296,Jharkhand,Damodar,Barakar,Jharkhand,23.8984656,86.8587446,EPSG:4326,1911,II,Concrete/Earthfill,38.55,537.76,3246289.9,361742088.56,35758355.89,277535153.64,Hydropower,4266.77,Operational,POINT (86.8587446 23.8984656),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0297,Panchet - Prototype Record 297,Jharkhand,Ganga,Damodar,Jharkhand,23.523719,86.8013041,EPSG:4326,1926,III,Earthfill/Concrete,45.17,640.75,1464986.4,30579039.81,4003947.64,26792568.37,Multipurpose,968.3,Operational,POINT (86.8013041 23.5237190),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0298,Almatti - Prototype Record 298,Karnataka,Krishna,Krishna,Karnataka,16.3287768,75.792648,EPSG:4326,1914,IV,Concrete,57.14,1147.11,4151825.94,71334112.27,8672954.93,60782427.45,Drinking Water,1934.36,Operational,POINT (75.7926480 16.3287768),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0299,Krishna Raja Sagara - Prototype Record 299,Karnataka,Cauvery,Cauvery,Karnataka,12.4725243,76.5835036,EPSG:4326,1979,II,Masonry,38.78,572.88,2668874.23,14905601.98,1132249.1,11110640.88,Multipurpose,771.37,Operational,POINT (76.5835036 12.4725243),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0300,Tungabhadra - Prototype Record 300,Karnataka,Krishna,Tungabhadra,Karnataka,15.2048679,76.3299179,EPSG:4326,1951,III,Masonry,39.83,450.84,2031364.8,183397283.24,77151497.12,151772719.48,Irrigation;Hydropower,3141.76,Operational,POINT (76.3299179 15.2048679),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0301,Idukki - Prototype Record 301,Kerala,West Coast,Periyar,Kerala,9.8739152,76.9675079,EPSG:4326,1932,V,Concrete/Arch,148.81,562.99,11325874.42,115125087.25,9096059.32,108306240.29,Irrigation,865.15,Operational,POINT (76.9675079 9.8739152),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0302,Mullaperiyar - Prototype Record 302,Kerala,West Coast,Periyar,Kerala,9.6005718,77.1565453,EPSG:4326,1975,III,Masonry,25.93,529.73,1601480.59,329497681.06,49721909.75,229758109.28,Irrigation,5422.28,Under Construction,POINT (77.1565453 9.6005718),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0303,Indira Sagar - Prototype Record 303,Madhya Pradesh,Narmada,Narmada,Madhya Pradesh,22.3561634,76.5229773,EPSG:4326,1983,II,Concrete/Earthfill,65.35,559.8,4224525.38,404779707.84,52708529.7,322874280.82,Multipurpose,4744.71,Operational,POINT (76.5229773 22.3561634),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0304,Bargi - Prototype Record 304,Madhya Pradesh,Narmada,Narmada,Madhya Pradesh,22.8654231,79.9316953,EPSG:4326,1989,II,Concrete,37.21,1051.43,6820505.54,122203710.11,10919227.81,108594668.48,Irrigation,1495.62,Operational,POINT (79.9316953 22.8654231),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0305,Koyna - Prototype Record 305,Maharashtra,Other,Koyna,Maharashtra,17.373512,73.7226032,EPSG:4326,1960,II,Concrete/Gravity,42.97,865.46,1938840.8,265264362.02,42122585.05,232653637.58,Flood Control,4794.88,Under Construction,POINT (73.7226032 17.3735120),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0306,Jayakwadi - Prototype Record 306,Maharashtra,Godavari,Godavari,Maharashtra,19.4346052,75.4876702,EPSG:4326,1935,IV,Earthfill,49.54,325.22,2851799.06,392595078.03,68477449.76,343796875.65,Irrigation;Hydropower,2952.31,Operational,POINT (75.4876702 19.4346052),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0307,Khuga - Prototype Record 307,Manipur,Barak,Khuga,Manipur,24.4685134,93.6196694,EPSG:4326,1993,II,Earthfill,26.86,999.15,2378549.09,709400011.25,60963582.55,498121573.66,Irrigation,4738.37,Under Construction,POINT (93.6196694 24.4685134),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0308,Umiam - Prototype Record 308,Meghalaya,Brahmaputra,Umiam,Meghalaya,25.8209626,91.9242128,EPSG:4326,1917,III,Concrete,40.66,402.36,2203346.44,305893788.64,21056761.36,260402301.83,Irrigation;Hydropower,5223.73,Operational,POINT (91.9242128 25.8209626),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0309,Tuirial - Prototype Record 309,Mizoram,Barak,Tuirial,Mizoram,23.8384509,92.6632269,EPSG:4326,1927,III,Earthfill,33.25,359.24,1478625.81,444018054.26,41627501.87,361962302.82,Multipurpose,5977.83,Under Construction,POINT (92.6632269 23.8384509),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0310,Doyang - Prototype Record 310,Nagaland,Brahmaputra,Doyang,Nagaland,26.149992,94.3458611,EPSG:4326,1927,V,Earthfill,28.3,972.77,4332798.36,26521589.06,2511422.31,21490475.97,Drinking Water,988.04,Operational,POINT (94.3458611 26.1499920),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0311,Hirakud - Prototype Record 311,Odisha,Mahanadi,Mahanadi,Odisha,21.5175719,83.9321632,EPSG:4326,2010,III,Masonry/Earthfill,32.9,1125.2,5442542.78,19464396.67,1772268.97,14152954.27,Hydropower,301.33,Under Construction,POINT (83.9321632 21.5175719),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0312,Ranjit Sagar - Prototype Record 312,Punjab,Indus,Ravi,Punjab,32.4479581,75.6242336,EPSG:4326,1956,IV,Concrete/Gravity,31.74,2495.42,13970650.1,540223561.46,87869279.96,497117454.46,Irrigation,3815.87,Operational,POINT (75.6242336 32.4479581),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0313,Bisalpur - Prototype Record 313,Rajasthan,Ganga,Banas,Rajasthan,25.6423706,75.5438501,EPSG:4326,2022,II,Masonry,45.86,816.46,2598193.21,98066229.78,15974309.44,67803194.86,Hydropower,2015.36,Operational,POINT (75.5438501 25.6423706),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0314,Rana Pratap Sagar - Prototype Record 314,Rajasthan,Ganga,Chambal,Rajasthan,24.0943851,75.5628406,EPSG:4326,1987,II,Concrete,56.16,3531.45,9599232.62,1241835224.58,191027294.18,1116468216.8,Irrigation,4445.36,Operational,POINT (75.5628406 24.0943851),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0315,Teesta V - Prototype Record 315,Sikkim,Ganga,Teesta,Sikkim,27.1343221,88.7658254,EPSG:4326,1942,II,Concrete,28.6,473.84,1614972.88,612771845.5,228030831.04,579949119.22,Flood Control,6486.68,Operational,POINT (88.7658254 27.1343221),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0316,Mettur - Prototype Record 316,Tamil Nadu,Cauvery,Cauvery,Tamil Nadu,11.7292234,77.729173,EPSG:4326,1925,IV,Masonry/Concrete,52.58,956.37,2386678.08,594610022.68,55402497.98,480740102.51,Flood Control,1821.77,Under Construction,POINT (77.7291730 11.7292234),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0317,Bhavanisagar - Prototype Record 317,Tamil Nadu,Other,Bhavani,Tamil Nadu,11.4500226,77.1067419,EPSG:4326,1930,III,Earthfill/Concrete,28.46,953.41,4394033.66,258729347.43,48473660.66,189167565.18,Drinking Water,4228.36,Operational,POINT (77.1067419 11.4500226),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0318,Sathanur - Prototype Record 318,Tamil Nadu,East Coast,Thenpennai,Tamil Nadu,12.1859023,78.9256171,EPSG:4326,1951,III,Concrete,67.25,1272.61,9286458.76,166426045.67,33297105.15,149365804.0,Irrigation;Hydropower,1394.88,Operational,POINT (78.9256171 12.1859023),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0319,Srisailam Left Bank - Prototype Record 319,Telangana,Krishna,Krishna,Telangana,16.0979991,78.9093015,EPSG:4326,1999,V,Concrete,79.96,754.43,5297386.59,125197007.18,11491823.13,84774822.48,Hydropower,3150.28,Operational,POINT (78.9093015 16.0979991),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0320,Singur - Prototype Record 320,Telangana,Godavari,Manjira,Telangana,17.7216296,77.9842502,EPSG:4326,1963,III,Earthfill,40.74,1304.63,6551302.85,74848677.83,5113939.94,52228173.07,Irrigation;Hydropower,1781.23,Operational,POINT (77.9842502 17.7216296),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0321,Dumbur - Prototype Record 321,Tripura,Ganga,Gomati,Tripura,23.5541461,91.7229206,EPSG:4326,2009,II,Earthfill,25.48,1904.98,3448000.0,493053722.88,57310338.33,406248407.39,Flood Control,3392.32,Under Construction,POINT (91.7229206 23.5541461),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0322,Rihand - Prototype Record 322,Uttar Pradesh,Ganga,Rihand,Uttar Pradesh,24.3012543,83.1509666,EPSG:4326,1906,V,Concrete/Earthfill,57.04,1489.8,9248318.16,43991597.4,4086136.7,30895405.52,Drinking Water,514.38,Operational,POINT (83.1509666 24.3012543),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0323,Tehri - Prototype Record 323,Uttarakhand,Ganga,Bhagirathi,Uttarakhand,30.1761198,78.5363033,EPSG:4326,2019,IV,Earthfill/Rockfill,74.04,936.89,5517410.91,35662944.3,3316216.04,24933971.96,Hydropower,869.69,Operational,POINT (78.5363033 30.1761198),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0324,Ramganga - Prototype Record 324,Uttarakhand,Ganga,Ramganga,Uttarakhand,29.5507254,78.7384653,EPSG:4326,1925,III,Concrete,50.93,1120.22,6297298.89,16885747.9,1608008.68,10999686.49,Irrigation,457.25,Operational,POINT (78.7384653 29.5507254),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0325,Farakka - Prototype Record 325,West Bengal,Ganga,Ganga,West Bengal,24.8159124,87.9885098,EPSG:4326,1901,V,Barrages,8.63,2356.99,3601631.8,765709892.43,52359568.43,618960109.27,Irrigation,3218.11,Under Construction,POINT (87.9885098 24.8159124),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
