breach_id,dam_id,dam_name,reservoir_id,river_name,state,district,latitude,longitude,crs,breach_type,failure_mode,breach_location,breach_elevation_m,initial_reservoir_level_m,initial_storage_m3,breach_width_m,breach_depth_m,breach_length_m,breach_side_slope,breach_formation_time_min,breach_formation_rate_m_per_min,failure_start_time,peak_outflow_m3s,time_to_peak_min,breach_outflow_volume_m3,downstream_initial_flow_m3s,dam_height_m,reservoir_area_m2,simulation_duration_hr,scenario_severity,trigger_condition,breach_geometry_wkt,data_source,data_status
IN-B012-001,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Piping,Sudden,Central dam section,74.55,85.99,123402292.95,44.79,28.45,50.91,1.24,138.93,0.3224,2026-08-02 06:00:00,36256.52,122.2,95789971.82,167.89,103,34236163.33,15.3,Medium,Overtopping,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-002,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Structural Failure,Progressive,Central dam section,44.45,97.97,290949370.95,24.0,58.55,45.85,1.4,30.77,0.7801,2026-08-03 06:00:00,346374.64,14.51,222972105.87,470.99,103,4489551.85,39.0,High,Foundation Failure,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-003,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Overtopping,Sudden,Central dam section,56.89,98.01,270203966.58,40.33,46.11,69.14,0.59,123.31,0.3271,2026-08-04 06:00:00,66076.62,63.56,227653783.98,172.25,103,17988309.02,22.0,Extreme,Structural Failure,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-004,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Piping,Progressive,Central dam section,78.83,89.58,312841900.19,15.57,24.17,43.36,1.64,19.12,0.814,2026-08-05 06:00:00,771846.38,9.96,289139794.6,168.79,103,27772483.11,39.6,Low,Heavy Rainfall,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-005,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Structural Failure,Sudden,Central dam section,44.59,91.99,263801727.57,35.12,58.41,60.11,1.62,77.28,0.4545,2026-08-06 06:00:00,105957.6,57.81,204967523.78,468.05,103,31871881.27,12.0,Medium,Overtopping,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-006,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Overtopping,Progressive,Central dam section,44.09,95.32,303433279.87,46.21,58.91,56.39,0.84,115.55,0.3999,2026-08-07 06:00:00,142602.27,55.59,275304650.85,343.97,103,17341161.52,34.3,High,Foundation Failure,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-007,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Piping,Sudden,Central dam section,71.61,91.63,331225549.58,35.69,31.39,39.51,0.92,39.85,0.8956,2026-08-08 06:00:00,362145.88,25.73,251517564.45,174.58,103,35930954.14,23.3,Extreme,Structural Failure,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-008,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Structural Failure,Progressive,Central dam section,64.01,85.0,322573794.01,20.86,38.99,25.76,0.54,51.3,0.4067,2026-08-09 06:00:00,255625.86,24.88,214049455.82,149.87,103,51801610.39,29.5,Low,Heavy Rainfall,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-009,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Overtopping,Sudden,Central dam section,53.51,97.5,432681390.05,9.01,49.49,21.96,1.8,41.24,0.2186,2026-08-10 06:00:00,335291.78,28.48,377098478.97,280.07,103,50607777.1,9.1,Medium,Overtopping,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-010,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Piping,Progressive,Central dam section,72.69,88.41,55633538.16,23.97,30.31,65.83,1.27,27.49,0.8718,2026-08-11 06:00:00,74910.49,23.48,50329893.76,31.84,103,67509624.32,37.1,High,Foundation Failure,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-011,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Structural Failure,Sudden,Central dam section,48.42,87.56,153192525.28,15.82,54.58,56.45,1.89,87.71,0.1803,2026-08-12 06:00:00,48706.79,73.91,142483885.85,184.51,103,59737933.08,10.7,Extreme,Structural Failure,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-012,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Overtopping,Progressive,Central dam section,59.65,95.81,63814554.72,45.34,43.35,68.54,0.63,123.85,0.3661,2026-08-13 06:00:00,24251.51,80.44,52361924.37,107.22,103,79422977.16,40.7,Low,Heavy Rainfall,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-013,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Piping,Sudden,Central dam section,32.45,99.13,323203861.28,24.28,70.55,40.28,0.71,169.9,0.1429,2026-08-14 06:00:00,98678.11,123.45,236302944.2,223.27,103,43591190.36,20.6,Medium,Overtopping,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B012-014,D012,Koyna,R012,Koyna,Maharashtra,Satara,17.4,73.75,EPSG:4326,Structural Failure,Progressive,Central dam section,80.31,92.31,185412541.62,34.26,22.69,44.51,1.86,75.81,0.4519,2026-08-15 06:00:00,107710.29,61.91,175416013.5,275.41,103,9693735.43,38.1,High,Foundation Failure,"POLYGON((73.749 17.398999999999997,73.751 17.398999999999997,73.751 17.401,73.749 17.401,73.749 17.398999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-001,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Structural Failure,Sudden,Central dam section,22.07,35.88,343267895.16,11.12,18.93,8.92,0.57,117.61,0.0945,2026-08-02 06:00:00,94264.7,56.88,277371154.06,178.49,41,48690535.22,20.8,High,Foundation Failure,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-002,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Overtopping,Progressive,Central dam section,17.8,30.22,39095809.8,15.1,23.2,21.33,0.85,133.98,0.1127,2026-08-03 06:00:00,8159.1,114.58,33095216.43,213.89,41,74632890.85,8.9,Extreme,Structural Failure,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-003,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Piping,Sudden,Central dam section,30.01,28.54,291894465.81,10.45,10.99,8.72,1.19,21.96,0.4758,2026-08-04 06:00:00,723812.19,18.11,266482113.86,237.07,41,44528431.27,20.4,Low,Heavy Rainfall,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-004,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Structural Failure,Progressive,Central dam section,21.52,33.31,419504444.61,14.97,19.48,24.63,0.77,122.74,0.1219,2026-08-05 06:00:00,167226.06,87.75,372393658.08,141.67,41,7601638.06,6.2,Medium,Overtopping,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-005,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Overtopping,Sudden,Central dam section,16.42,28.42,278306495.75,14.48,24.58,26.02,1.01,33.67,0.4299,2026-08-06 06:00:00,437571.66,13.59,206506717.56,432.96,41,60109769.64,27.6,High,Foundation Failure,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-006,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Piping,Progressive,Central dam section,30.44,29.92,456498641.43,16.39,10.56,20.08,1.18,21.43,0.7647,2026-08-07 06:00:00,686344.82,12.12,422984783.17,351.17,41,39099047.81,11.8,Extreme,Structural Failure,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-007,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Structural Failure,Sudden,Central dam section,26.53,34.55,317674410.5,11.59,14.47,16.15,0.95,56.75,0.2042,2026-08-08 06:00:00,236545.86,47.57,229840812.44,263.4,41,67568742.9,30.2,Low,Heavy Rainfall,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-008,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Overtopping,Progressive,Central dam section,12.51,33.0,202499473.84,18.13,28.49,10.02,0.9,52.14,0.3476,2026-08-09 06:00:00,226371.72,27.49,186575116.16,356.11,41,40794040.62,44.4,Medium,Overtopping,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-009,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Piping,Sudden,Central dam section,17.91,26.04,458935860.41,4.25,23.09,20.85,1.5,26.1,0.1627,2026-08-10 06:00:00,477170.4,11.92,317556257.05,271.92,41,2186929.94,9.6,High,Foundation Failure,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-010,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Structural Failure,Progressive,Central dam section,26.51,29.6,122882489.98,13.9,14.49,31.5,1.44,125.65,0.1106,2026-08-11 06:00:00,28797.14,82.67,117248410.75,152.3,41,50454247.46,26.1,Extreme,Structural Failure,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-011,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Overtopping,Sudden,Central dam section,12.58,33.89,317496841.66,5.95,28.42,17.3,1.7,55.07,0.1081,2026-08-12 06:00:00,229687.27,29.95,255207109.18,368.41,41,6741977.9,32.6,Low,Heavy Rainfall,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-012,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Piping,Progressive,Central dam section,15.84,31.68,487139681.33,5.88,25.16,17.0,0.58,107.59,0.0547,2026-08-13 06:00:00,194172.41,74.68,404129027.23,285.35,41,38103798.52,38.3,Medium,Overtopping,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-013,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Structural Failure,Sudden,Central dam section,23.83,35.73,329489894.39,4.61,17.17,24.81,1.7,132.64,0.0348,2026-08-14 06:00:00,89176.63,65.96,321302437.12,374.59,41,21113558.75,32.9,High,Foundation Failure,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B013-014,D013,Jayakwadi,R013,Godavari,Maharashtra,Chhatrapati Sambhajinagar,19.48,75.38,EPSG:4326,Overtopping,Progressive,Central dam section,24.45,25.51,119792467.05,6.25,16.55,16.65,1.07,120.08,0.0521,2026-08-15 06:00:00,39312.59,100.97,97635097.96,144.84,41,79813652.53,22.9,Extreme,Structural Failure,"POLYGON((75.37899999999999 19.479,75.381 19.479,75.381 19.481,75.37899999999999 19.481,75.37899999999999 19.479))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-001,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Overtopping,Sudden,Central dam section,31.75,75.61,197970982.43,12.89,49.25,36.57,0.77,105.01,0.1228,2026-08-02 06:00:00,85145.8,74.54,184411450.99,196.21,81,17669316.25,8.0,Extreme,Structural Failure,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-002,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Piping,Progressive,Central dam section,33.41,66.44,392264361.74,11.11,47.59,29.67,0.98,29.96,0.3709,2026-08-03 06:00:00,500746.03,12.37,316688580.9,33.38,81,79274858.15,17.9,Low,Heavy Rainfall,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-003,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Structural Failure,Sudden,Central dam section,33.9,70.07,449183391.45,32.56,47.1,33.09,0.83,155.3,0.2097,2026-08-04 06:00:00,148932.63,133.68,342906037.46,357.48,81,22801695.17,20.8,Medium,Overtopping,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-004,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Overtopping,Progressive,Central dam section,45.1,77.59,153509808.53,7.01,35.9,28.95,1.73,30.4,0.2307,2026-08-05 06:00:00,240526.91,20.97,110663674.97,10.86,81,46051572.46,23.5,High,Foundation Failure,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-005,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Piping,Sudden,Central dam section,31.22,68.71,20915479.42,19.96,49.78,18.72,0.68,41.05,0.4863,2026-08-06 06:00:00,20950.91,31.36,14537789.22,407.69,81,46346539.8,43.7,Extreme,Structural Failure,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-006,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Structural Failure,Progressive,Central dam section,57.53,70.89,139862336.89,10.55,23.47,43.24,1.51,49.92,0.2114,2026-08-07 06:00:00,108949.71,32.45,132791581.61,335.95,81,25905329.07,37.6,Low,Heavy Rainfall,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-007,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Overtopping,Sudden,Central dam section,25.34,73.8,328888882.66,15.07,55.66,20.34,1.95,86.89,0.1735,2026-08-08 06:00:00,200212.58,53.32,281109282.93,465.5,81,43564200.28,11.3,Medium,Overtopping,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-008,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Piping,Progressive,Central dam section,24.7,65.93,344693760.79,30.14,56.3,16.24,1.52,109.93,0.2741,2026-08-09 06:00:00,166535.65,60.27,278687455.74,448.88,81,14009323.85,9.7,High,Foundation Failure,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-009,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Structural Failure,Sudden,Central dam section,36.68,63.5,134116507.5,14.07,44.32,18.93,1.35,143.76,0.0979,2026-08-10 06:00:00,49162.22,76.08,119288916.66,154.85,81,69224427.4,24.9,Extreme,Structural Failure,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-010,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Overtopping,Progressive,Central dam section,33.65,68.83,217795154.46,26.31,47.35,26.17,0.84,22.28,1.1808,2026-08-11 06:00:00,278347.05,15.94,178323152.56,83.72,81,40107784.01,38.8,Low,Heavy Rainfall,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-011,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Piping,Sudden,Central dam section,24.67,68.89,87504786.78,31.0,56.33,29.87,0.92,66.06,0.4693,2026-08-12 06:00:00,54321.22,44.52,80282375.52,342.09,81,62727388.64,26.4,Medium,Overtopping,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-012,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Structural Failure,Progressive,Central dam section,34.86,72.16,246182261.84,29.26,46.14,40.81,1.4,72.07,0.406,2026-08-13 06:00:00,164714.12,56.08,240025772.0,296.74,81,77746423.69,42.1,High,Foundation Failure,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-013,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Overtopping,Sudden,Central dam section,32.5,66.56,307697042.18,29.33,48.5,19.93,1.63,51.95,0.5646,2026-08-14 06:00:00,187814.49,32.07,230723270.33,481.42,81,54125570.67,13.4,Extreme,Structural Failure,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B014-014,D014,Ukai,R014,Tapi,Gujarat,Tapi,21.24,73.59,EPSG:4326,Piping,Progressive,Central dam section,34.96,77.77,228373300.55,13.01,46.04,17.27,1.15,150.84,0.0863,2026-08-15 06:00:00,81143.91,93.19,182297798.34,148.94,81,59186878.78,16.8,Low,Heavy Rainfall,"POLYGON((73.589 21.238999999999997,73.59100000000001 21.238999999999997,73.59100000000001 21.241,73.589 21.241,73.589 21.238999999999997))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B015-001,D015,Gandhi Sagar,R015,Chambal,Madhya Pradesh,Mandsaur,24.28,75.55,EPSG:4326,Piping,Sudden,Central dam section,22.01,49.76,385766726.1,23.33,41.99,15.26,0.99,17.08,1.3663,2026-08-02 06:00:00,741135.5,8.66,271210691.27,161.76,64,6903447.53,23.8,Low,Heavy Rainfall,"POLYGON((75.54899999999999 24.279,75.551 24.279,75.551 24.281000000000002,75.54899999999999 24.281000000000002,75.54899999999999 24.279))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B015-002,D015,Gandhi Sagar,R015,Chambal,Madhya Pradesh,Mandsaur,24.28,75.55,EPSG:4326,Structural Failure,Progressive,Central dam section,29.83,47.35,340826142.86,23.26,34.17,25.52,0.99,71.84,0.3239,2026-08-03 06:00:00,168484.02,32.15,265828317.62,71.44,64,11361969.78,10.2,Medium,Overtopping,"POLYGON((75.54899999999999 24.279,75.551 24.279,75.551 24.281000000000002,75.54899999999999 24.281000000000002,75.54899999999999 24.279))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B015-003,D015,Gandhi Sagar,R015,Chambal,Madhya Pradesh,Mandsaur,24.28,75.55,EPSG:4326,Overtopping,Sudden,Central dam section,42.6,53.21,303669516.96,8.87,21.4,17.95,0.62,84.89,0.1045,2026-08-04 06:00:00,95428.33,52.12,207172329.89,43.62,64,79806551.04,18.9,High,Foundation Failure,"POLYGON((75.54899999999999 24.279,75.551 24.279,75.551 24.281000000000002,75.54899999999999 24.281000000000002,75.54899999999999 24.279))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
