SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Gate-1 Discharge (cusec),Gate-2 Discharge (cusec),Gate-3 Discharge (cusec),Gate-4 Discharge (cusec),Gate-5 Discharge (cusec),Gate-6 Discharge (cusec),Gate-7 Discharge (cusec),Gate-8 Discharge (cusec),Gate-9 Discharge (cusec),Gate-10 Discharge (cusec),Gate-11 Discharge (cusec),Gate-12 Discharge (cusec),Gate-13 Discharge (cusec),Gate-14 Discharge (cusec),Gate-15 Discharge (cusec),Gate-16 Discharge (cusec),Gate-17 Discharge (cusec),Gate-18 Discharge (cusec),Gate-19 Discharge (cusec),Gate-20 Discharge (cusec),Gate-21 Discharge (cusec),Gate-22 Discharge (cusec),Gate-23 Discharge (cusec),Gate-24 Discharge (cusec),Gate-25 Discharge (cusec),Gate-26 Discharge (cusec),Gate-27 Discharge (cusec),Gate-28 Discharge (cusec),Gate-29 Discharge (cusec),Gate-30 Discharge (cusec),Gate-31 Discharge (cusec),Gate-32 Discharge (cusec),Gate-33 Discharge (cusec),Gate-34 Discharge (cusec),Gate-35 Discharge (cusec),Gate-36 Discharge (cusec),Gate-37 Discharge (cusec),Gate-38 Discharge (cusec),Gate-39 Discharge (cusec),Gate-40 Discharge (cusec),Gate-41 Discharge (cusec),Gate-42 Discharge (cusec),Gate-43 Discharge (cusec),Gate-44 Discharge (cusec),Gate-45 Discharge (cusec),Gate-46 Discharge (cusec),Gate-47 Discharge (cusec),Gate-48 Discharge (cusec),Gate-49 Discharge (cusec),Gate-50 Discharge (cusec)
414,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,24-11-2023 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
415,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,24-11-2023 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
416,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,24-11-2023 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
417,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,24-11-2023 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
418,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,24-11-2023 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
419,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,24-11-2023 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
420,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,24-11-2023 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
421,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,24-11-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
422,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,24-11-2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
423,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,24-11-2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
424,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,24-11-2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
425,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
426,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
427,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
428,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
429,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
430,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
431,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
432,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
433,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
434,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
435,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
436,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
437,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
438,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
439,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
440,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
441,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
442,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
443,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
444,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
445,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,25-11-2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
446,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
447,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
448,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
449,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
450,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
451,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
452,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
453,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
454,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
455,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
456,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
457,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
458,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
459,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
460,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
461,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
462,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
463,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
464,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
465,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
466,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,26-11-2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
467,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
468,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
469,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
470,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
471,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
472,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
473,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
474,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 08:00,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
475,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
476,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
477,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
478,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
479,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
480,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
481,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
482,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
483,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
484,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
485,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
486,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
487,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-11-2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
488,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-11-2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
